所属省,所属市,所属区(县),营业场所,地址,开办业务,邮政编码
广东省,河源市,源城区,中国邮政集团公司河源市永福路营业处,河源市新市区华达街西边、永福路南边105房第一、二层（永福路南边10-5号）、106房第一、二层（华达街38-7号）,信件、印刷品、包裹、邮政汇兑、报刊订阅,517001
广东省,河源市,源城区,中国邮政集团公司河源市永和路支局,广东省河源市源城区永和路110号,信件、印刷品、包裹、邮政汇兑、报刊订阅,517001
广东省,河源市,源城区,中国邮政集团公司河源市永康大道支局,广东省河源市新市区东城西片区永康达到北、文昌路西边翠泽雍园D4栋24A号,信件、印刷品、包裹、邮政汇兑、报刊订阅,517001
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市西门支局,广东梅州市梅江区仲元西路33号,信件、印刷品、包裹、邮政汇兑、报刊订阅,514000
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市公园支局,广东梅州市公园路,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,514011
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市嘉应学院邮政所,梅江区梅松路嘉应学院南区学生宿舍三栋侧,信件、印刷品、包裹、邮政汇兑,514015
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市月梅支局,广东梅州市梅江区环市北路12号,信件、印刷品、包裹、邮政汇兑、报刊订阅,514018
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市梅江一路支局,广东梅州市梅江一路34号,信件、印刷品、包裹、邮政汇兑、报刊订阅,514021
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市龙安路支局,广东梅州市梅江区江南龙安路3号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,514021
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市梅江三路支局,广东梅州梅江区梅江三路进士楼2B栋1、2号店面,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,514025
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市小花园支局,广东梅州市梅州三路51号,信件、印刷品、包裹、邮政汇兑、报刊订阅,514031
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市五洲城支局,广东梅州市梅江区江北八一大道7号11-14,信件、印刷品、包裹、邮政汇兑、报刊订阅,514031
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市梅江支局,广东梅州市梅江区三角镇富奇路271号1-2,信件、印刷品、包裹、邮政汇兑、报刊订阅,514071
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市长沙支局,广东梅州市梅江区长沙镇,信件、印刷品、包裹、邮政汇兑、报刊订阅,514075
广东省,梅州市,梅江区,中国邮政集团有限公司梅州市城北支局,广东省梅州市梅江区五里亭路50号,信件、印刷品、包裹、邮政汇兑、报刊订阅,514089
广东省,江门市,蓬江区,中国邮政集团有限公司江门市农林邮政所,广东省江门市农林东路37号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529000
广东省,江门市,蓬江区,中国邮政集团有限公司江门市永盛邮政所,广东省江门市蓬江区白沙街道永盛路39号119室B区首层商铺,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529000
广东省,江门市,蓬江区,中国邮政集团有限公司江门市紫茶邮政所,广东江门市紫茶路21号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529020
广东省,江门市,蓬江区,江门市五邑邮政代办所,广东省江门市蓬江区东成村22号五邑大学教学楼主楼,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529020
广东省,江门市,蓬江区,中国邮政集团有限公司江门市炮台邮政所,广东省江门市良化大道1号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529030
广东省,江门市,蓬江区,江门市水南邮政代办所,广东省江门市水南聚龙里5号首层6-7,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529020
广东省,江门市,蓬江区,中国邮政集团有限公司江门市胜利邮政所,广东省江门市蓬江区胜利北路5号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529030
广东省,江门市,蓬江区,中国邮政集团有限公司江门市丰乐邮政所,广东省江门市蓬江区丰乐路17号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529030
广东省,江门市,江海区,中国邮政集团有限公司江门市江海邮政所,广东省江门市江海一路142号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529040
广东省,江门市,江海区,江门市高新邮政代办所,江门市江海区东宁路 70 号 5 幢 109 室,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529040
广东省,江门市,江海区,中国邮政集团有限公司江门市银泉邮政所,广东省江门市江海区麻园路72号101,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529040
广东省,江门市,江海区,中国邮政集团有限公司江门市礼乐邮政所,广东省江门市礼乐镇乐祥东路38号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529060
广东省,江门市,蓬江区,中国邮政集团有限公司江门市杜阮邮政支局,广东省江门市杜阮镇公辅路2号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529075
广东省,江门市,江海区,江门市外海邮政代办所,广东省江门市外海莞草塘1号首层101室,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529080
广东省,江门市,蓬江区,中国邮政集团有限公司江门市棠下邮政支局,广东省江门市棠下镇棠下大道25号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529085
广东省,江门市,蓬江区,江门市华郡邮政代办所,广东省江门市蓬江区棠下镇华安路6号（自编之六）,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529085
广东省,江门市,蓬江区,江门嘉庆邮政代办所,广东省江门市蓬江区潮连坦边方岳街5号全部(自编之二),信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529090
广东省,江门市,蓬江区,江门市荷塘邮政代办所,广东省江门市蓬江区荷塘镇中兴三路143号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529095
广东省,江门市,蓬江区,中国邮政集团有限公司江门市五福邮政所,广东省江门市建设2路98号万源大厦首层,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,529050
广东省,湛江市,霞山区,中国邮政集团有限公司湛江市霞山大楼邮政所,广东省湛江市霞山区人民大道南41号,信件、印刷品、包裹、邮政汇兑、国际业务、报刊订阅,524001
广东省,湛江市,霞山区,中国邮政集团有限公司湛江市文明中邮政所,东湛江市霞山区椹川大道南18号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524001
广东省,湛江市,霞山区,中国邮政集团有限公司湛江市海昌邮政所,广东湛江市海昌路15号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524005
广东省,湛江市,霞山区,中国邮政集团有限公司湛江市海滨邮政所,广东湛江市霞山区海滨三路38号环海大厦一楼,信件、印刷品、包裹、邮政汇兑、报刊订阅,524009
广东省,湛江市,霞山区,中国邮政集团有限公司湛江市解放西邮政所,广东湛江市霞山区东新路1号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524013
广东省,湛江市,霞山区,中国邮政集团有限公司湛江市开发区邮政所,广东湛江市人民大道中55号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524022
广东省,湛江市,赤坎区,中国邮政集团有限公司湛江市南桥邮政所,广东湛江市赤坎区南桥南路60号华景公寓光华阁GHI商铺,信件、印刷品、包裹、邮政汇兑、国际业务、报刊订阅,524043
广东省,湛江市,赤坎区,中国邮政集团有限公司湛江市中山二路邮政所,广东湛江市赤坎中山二路55号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524035
广东省,湛江市,赤坎区,中国邮政集团有限公司湛江市军民邮政所,广东省湛江市赤坎区军民路43号城市汇峰花园5幢1层14至18号商铺,信件、印刷品、包裹、邮政汇兑、报刊订阅,524032
广东省,湛江市,赤坎区,湛江市寸金邮政所,广东湛江市赤坎寸金路29号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524048
广东省,湛江市,坡头区,中国邮政集团有限公司湛江市官渡支局,广东湛江市官渡振兴路5号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524051
广东省,湛江市,坡头区,中国邮政集团有限公司湛江市龙头支局,广东湛江市龙头镇龙广路28号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524054
广东省,湛江市,坡头区,中国邮政集团有限公司湛江市东岸邮政所,广东省湛江市坡头区灯塔路69号灯塔路邮政综合楼,信件、印刷品、包裹、邮政汇兑、国际业务、报刊订阅,524057
广东省,湛江市,坡头区,中国邮政集团有限公司湛江市坡头支局,广东湛江市坡头区交通路5号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524059
广东省,湛江市,坡头区,中国邮政集团有限公司湛江市乾塘支局,广东湛江市乾塘镇滨海路5号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524061
广东省,湛江市,坡头区,中国邮政集团有限公司湛江市麻斜码头邮政所,广东湛江市坡头区麻坡路46号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524064
广东省,湛江市,坡头区,中国邮政集团有限公司湛江市南三支局,广东湛江市南三镇田头圩,信件、印刷品、包裹、邮政汇兑、报刊订阅,524067
广东省,湛江市,坡头区,中国邮政集团有限公司湛江市巴东邮政所,广东湛江市南三镇巴东圩,信件、印刷品、包裹、邮政汇兑、报刊订阅,524069
广东省,湛江市,麻章区,中国邮政集团有限公司湛江市东山支局,广东湛江市东山镇解放路56号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524076
广东省,湛江市,麻章区,中国邮政集团有限公司湛江市民安支局,广东湛江市民安镇民富路8号,信件、印刷品、包裹、邮政汇兑、报刊订阅,524081
广东省,湛江市,麻章区,中国邮政集团有限公司湛江市太平支局,广东省湛江市麻章区太平圩路自力街邮政综合楼,信件、印刷品、包裹、邮政汇兑、报刊订阅,524084
广东省,湛江市,麻章区,中国邮政集团有限公司湛江市志满支局,广东湛江市湖光农场西部,信件、印刷品、包裹、邮政汇兑、报刊订阅,524086
广东省,湛江市,麻章区,中国邮政集团有限公司湛江市湖光支局,广东湛江市湖光镇大寨路,信件、印刷品、包裹、邮政汇兑、报刊订阅,524088
广东省,湛江市,麻章区,中国邮政集团有限公司湛江市麻章支局,湛江市麻章区麻章镇麻赤路28号,信件、印刷品、包裹、邮政汇兑、国际业务、报刊订阅,524094
广东省,湛江市,遂溪县,遂溪县合流邮政所,广东湛江市麻章区合流,信件、印刷品、包裹、邮政汇兑、报刊订阅,524096
广东省,茂名市,茂南区,中国邮政集团有限公司茂名市双山六路支局,茂名市双山六路19号大院8、9号首层,信件、印刷品、包裹、邮政汇兑、报刊订阅,525000
广东省,茂名市,茂南区,中国邮政集团有限公司茂名市镇盛支局,茂名市镇盛镇,信件、印刷品、包裹、邮政汇兑、报刊订阅,525023
广东省,潮州市,湘桥区,中国邮政集团有限公司潮州市枫春支局,广东潮州市枫春路邮政局大门左侧,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,521011
